Solution ID,Orders,Order Items,Driver Violation,Commute Distance,Transport Machines,Transport Attachments,Machines,Workers,Attachments
1325,145,1258,1209,470233.14,166718.27,15309.79,46,79,58
1326,145,1258,1209,470252.28,166718.27,15212.8,46,79,59
1327,145,1258,1209,470391.1,166937.21,15155.42,46,79,59
1328,145,1258,1209,471626.08,165068.53,14195.34,46,79,61
1329,145,1258,1209,471751.7,164854.73,13963.42,46,79,62
1330,145,1258,1209,471891.83,165262.47,12200.65,46,79,67
1331,145,1258,1209,471985.17,164854.73,14239.26,46,79,61
1332,145,1258,1209,472025.98,165092.51,12200.65,46,79,68
1333,145,1258,1209,472313.7,164295.24,12484.1,46,79,68
1334,145,1258,1209,472809.58,165262.47,12215.33,46,79,66
1335,145,1258,1209,473123.61,164334.62,12224.66,46,79,66
1336,145,1258,1209,473726.72,164317.27,12224.66,46,79,66
1337,145,1258,1209,473737.32,164980.89,12218.24,46,79,66
1338,145,1258,1209,473790.14,163954.29,12748.49,46,79,66
1339,145,1258,1209,478333.15,163632.69,11203.86,46,79,72
1340,145,1258,1209,478333.15,163632.69,11335.69,46,79,71
1341,145,1258,1209,478333.15,163632.69,11379.05,46,79,70
1342,145,1258,1210,464996.11,164309.69,14593.14,46,79,72
1343,145,1258,1210,466019.32,163662.23,13645.26,46,79,73
1344,145,1258,1210,466019.32,163662.23,13833.28,46,79,72
1345,145,1258,1210,466090.76,163655.16,13735.73,46,79,72
1346,145,1258,1210,466530.3,163386.26,11912.74,46,79,78
1347,145,1258,1210,466881.32,163348.59,13972.63,46,79,73
1348,145,1258,1210,467304.26,165203.75,11331.9,46,79,77
1349,145,1258,1210,467329.67,163386.26,11629.29,46,79,78
1350,145,1258,1210,468390.49,165164.29,11250.49,46,79,77
1351,145,1258,1210,468604.73,164672.9,11201.99,46,79,78
1352,145,1258,1210,468604.73,164945.19,11114.58,46,79,78
1353,145,1258,1210,468640.04,165404.99,12381.5,46,79,74
1354,145,1258,1210,469031.52,165404.99,12554.72,46,79,73
1355,145,1258,1210,473887.82,164888.83,12065.91,46,79,77
1356,145,1258,1210,473924.14,164042.14,12229.65,46,79,66
1357,145,1258,1210,474224.41,164577.12,12065.91,46,79,77
1358,145,1258,1210,476046.4,164374.84,12055.94,46,79,76
1359,145,1258,1210,476088.38,163711.89,11863.38,46,79,73
1360,145,1258,1210,476300.76,163722.35,11868.8,46,79,72
1361,145,1258,1210,476424.36,163870.21,11825.01,46,79,76
1362,145,1258,1210,476747.54,163711.89,11817.12,46,79,73
1363,145,1258,1210,476936.47,164684.49,11533.67,46,79,73
1364,145,1258,1210,477034.31,164988.13,11519.53,46,79,73
1365,145,1258,1210,477150.76,163990.86,11533.67,46,79,73
1366,145,1258,1211,465324.2,163018.09,13399.8,46,79,76
1367,145,1258,1211,465411.08,163332.57,14388.02,46,79,73
1368,145,1258,1211,465529.98,163262.04,14481.46,46,79,73
1369,145,1258,1211,465611.02,163028.24,14352.44,46,79,72
1370,145,1258,1211,465617.46,162832.74,14352.44,46,79,72
1371,145,1258,1211,465730.29,163332.57,13972.63,46,79,73
1372,145,1258,1211,465876.76,163069.23,11913.64,46,79,78
1373,145,1258,1211,465876.76,163069.23,12492.83,46,79,77
1374,145,1258,1211,465876.76,163069.23,12783.16,46,79,76
1375,145,1258,1211,465917.3,163122.59,13696.47,46,79,73
1376,145,1258,1211,465917.3,163122.59,13936.37,46,79,72
1377,145,1258,1211,466076.76,163028.24,14128.04,46,79,73
1378,145,1258,1211,466076.76,163047.65,13895.08,46,79,73
1379,145,1258,1211,466076.76,163047.77,13652.92,46,79,73
1380,145,1258,1211,466709.82,165045.48,11554.1,46,79,77
1381,145,1258,1211,466829.06,165262.67,11328.99,46,79,77
1382,145,1258,1211,466928.52,164974.05,11878.46,46,79,77
1383,145,1258,1211,466934.11,165264.57,11413.49,46,79,76
1384,145,1258,1211,467206.05,163490.17,11629.29,46,79,78
1385,145,1258,1211,467227.6,165264.57,11375.26,46,79,76
1386,145,1258,1211,467227.6,165264.57,11419.18,46,79,75
1387,145,1258,1211,467284.3,166196.0,12140.78,46,79,74
1388,145,1258,1211,467284.3,166344.34,12139.24,46,79,74
1389,145,1258,1211,467470.86,163490.17,11599.17,46,79,78
1390,145,1258,1211,468215.73,166187.4,12185.5,46,79,74
1391,145,1258,1211,468322.71,166022.05,12185.5,46,79,74
1392,145,1258,1211,469273.04,164399.82,11114.58,46,79,78
1393,145,1258,1211,473592.28,164888.83,12069.3,46,79,76
1394,145,1258,1211,473619.13,164348.17,12069.3,46,79,76
1395,145,1258,1211,474500.23,166636.29,10255.57,46,79,70
1396,145,1258,1211,474640.57,166249.49,10514.77,46,79,70
1397,145,1258,1211,476486.65,165115.52,11519.53,46,79,73
1398,145,1258,1211,476675.19,165404.56,11474.39,46,79,73
1399,145,1258,1211,477610.62,165347.17,11474.39,46,79,73
1400,145,1258,1211,477684.28,164297.91,11072.02,46,79,72
1401,145,1258,1211,477914.8,164045.28,11203.86,46,79,72
1402,145,1258,1212,465346.74,163286.45,13360.96,46,79,76
1403,145,1258,1212,465351.33,162903.32,14306.28,46,79,73
1404,145,1258,1212,465379.3,162773.78,13403.23,46,79,76
1405,145,1258,1212,465386.47,162897.88,14239.05,46,79,74
1406,145,1258,1212,465417.68,162793.34,14306.28,46,79,73
1407,145,1258,1212,465617.46,162793.34,14350.2,46,79,72
1408,145,1258,1212,465624.54,162773.78,13360.96,46,79,76
1409,145,1258,1212,466694.47,164514.25,11122.88,46,79,79
1410,145,1258,1212,466709.82,164973.52,11554.1,46,79,77
1411,145,1258,1212,466744.73,165434.55,11446.55,46,79,78
1412,145,1258,1212,467470.86,163481.62,11599.17,46,79,78
1413,145,1258,1212,467485.02,166321.72,12344.47,46,79,73
1414,145,1258,1212,468233.39,164438.51,11163.03,46,79,79
1415,145,1258,1212,468300.52,164349.16,11124.88,46,79,79
1416,145,1258,1212,468300.52,164553.62,10834.56,46,79,79
1417,145,1258,1212,468300.52,164553.62,11119.11,46,79,78
1418,145,1258,1212,468731.28,164404.7,11163.08,46,79,78
1419,145,1258,1212,468783.66,164399.82,11114.58,46,79,78
1420,145,1258,1212,468902.4,164319.78,11030.39,46,79,79
1421,145,1258,1212,469102.54,164329.0,10746.94,46,79,79
1422,145,1258,1212,473619.13,164345.41,12069.3,46,79,76
1423,145,1258,1212,473763.18,166023.29,11705.9,46,79,68
1424,145,1258,1212,473763.18,166037.72,11246.62,46,79,69
1425,145,1258,1212,473782.66,166258.85,10975.42,46,79,69
1426,145,1258,1212,474153.99,165620.57,11355.86,46,79,68
1427,145,1258,1212,474229.67,166023.29,12043.86,46,79,67
1428,145,1258,1212,474326.49,166641.81,10419.52,46,79,69
1429,145,1258,1212,474360.01,166529.65,10712.35,46,79,69
1430,145,1258,1212,474418.23,166636.29,10255.57,46,79,70
1431,145,1258,1212,474914.14,166529.65,10156.48,46,79,69
1432,145,1258,1212,474931.98,166598.22,10004.93,46,79,69
1433,145,1258,1212,474931.98,166635.38,9721.48,46,79,69
1434,145,1258,1212,474941.19,166529.65,10063.31,46,79,69
1435,145,1258,1212,475459.76,165320.64,9923.17,46,79,70
1436,145,1258,1212,475502.51,165116.97,9857.77,46,79,71
1437,145,1258,1212,475502.51,165320.64,9906.27,46,79,70
1438,145,1258,1212,475869.81,164452.2,10054.27,46,79,70
1439,145,1258,1212,475930.72,164452.2,9769.93,46,79,72
1440,145,1258,1212,475966.39,165823.24,11759.55,46,79,67
1441,145,1258,1212,476145.75,164244.12,10081.67,46,79,68
1442,145,1258,1212,476145.75,164460.35,9923.17,46,79,70
1443,145,1258,1212,476179.7,164929.21,9857.77,46,79,71
1444,145,1258,1212,477972.75,164080.79,11072.02,46,79,72
1445,145,1258,1213,465346.74,162489.53,13342.72,46,79,75
1446,145,1258,1213,465346.74,163005.2,13265.34,46,79,76
1447,145,1258,1213,465386.47,162889.72,14239.05,46,79,74
1448,145,1258,1213,466637.51,165612.21,11413.2,46,79,78
1449,145,1258,1213,466709.82,164873.84,11557.0,46,79,77
1450,145,1258,1213,466744.73,164508.48,11117.1,46,79,79
1451,145,1258,1213,466794.82,165069.81,11413.2,46,79,78
1452,145,1258,1213,467021.89,166321.72,12140.78,46,79,74
1453,145,1258,1213,467291.67,166193.71,12140.78,46,79,74
1454,145,1258,1213,467321.38,164978.25,11163.36,46,79,78
1455,145,1258,1213,467432.89,164611.26,12088.08,46,79,76
1456,145,1258,1213,467457.02,164611.26,11844.39,46,79,77
1457,145,1258,1213,467457.02,164747.89,11163.36,46,79,78
1458,145,1258,1213,467473.01,166299.96,12047.81,46,79,74
1459,145,1258,1213,467511.26,164012.93,11258.38,46,79,80
1460,145,1258,1213,467511.26,164438.51,11114.53,46,79,80
1461,145,1258,1213,467700.56,163801.54,11552.91,46,79,78
1462,145,1258,1213,467721.75,165425.44,12401.38,46,79,74
1463,145,1258,1213,467749.19,163681.01,11552.91,46,79,78
1464,145,1258,1213,467881.32,164081.74,11547.35,46,79,79
1465,145,1258,1213,468109.39,164615.01,12369.03,46,79,75
1466,145,1258,1213,468109.39,165181.4,12656.48,46,79,74
1467,145,1258,1213,468149.47,164073.12,11163.08,46,79,78
1468,145,1258,1213,468347.9,164611.26,12371.53,46,79,75
1469,145,1258,1213,468642.21,163958.44,11541.83,46,79,80
1470,145,1258,1213,468825.85,164868.07,12399.05,46,79,74
1471,145,1258,1213,468996.86,164754.53,10793.2,46,79,79
1472,145,1258,1213,468996.86,164754.53,11076.65,46,79,78
1473,145,1258,1213,469420.37,164405.4,11037.73,46,79,78
1474,145,1258,1213,473619.13,164340.37,12069.3,46,79,76
1475,145,1258,1213,473619.13,164714.04,12012.56,46,79,76
1476,145,1258,1213,473835.7,165965.62,11072.41,46,79,68
1477,145,1258,1213,473883.45,164674.53,12014.79,46,79,76
1478,145,1258,1213,474012.96,166215.61,11401.86,46,79,67
1479,145,1258,1213,474174.95,164490.38,12014.79,46,79,77
1480,145,1258,1213,474417.02,164490.38,11968.53,46,79,77
1481,145,1258,1213,474623.92,165038.87,10523.27,46,79,70
1482,145,1258,1213,474741.63,164026.39,12426.89,46,79,75
1483,145,1258,1213,474825.01,166187.64,10514.77,46,79,70
1484,145,1258,1213,474932.92,164490.38,12014.79,46,79,76
1485,145,1258,1213,475395.4,164657.55,10718.36,46,79,68
1486,145,1258,1213,475395.4,164750.0,10523.27,46,79,70
1487,145,1258,1213,475395.4,164750.0,10527.74,46,79,69
1488,145,1258,1213,475467.86,164380.94,10061.92,46,79,70
1489,145,1258,1213,475467.86,164760.87,10434.91,46,79,69
1490,145,1258,1213,475655.18,164244.12,10081.67,46,79,69
1491,145,1258,1213,475932.42,164244.12,10035.41,46,79,69
1492,145,1258,1213,476008.96,164461.73,9923.17,46,79,70
1493,145,1258,1213,476145.75,163435.12,9997.7,46,79,68
1494,145,1258,1213,476145.75,164454.35,9923.17,46,79,70
1495,145,1258,1213,476296.55,165474.37,11834.41,46,79,63
1496,145,1258,1213,476296.55,165719.81,11834.41,46,79,63
1497,145,1258,1213,476296.55,166005.0,11785.92,46,79,64
1498,145,1258,1213,476864.03,165357.31,11504.97,46,79,66
1499,145,1258,1213,476864.03,165357.31,11834.41,46,79,64
1500,145,1258,1213,477039.93,165095.78,11834.41,46,79,64
1501,145,1258,1214,465259.64,162301.8,13627.28,46,79,75
1502,145,1258,1214,465259.64,162377.29,13342.72,46,79,75
1503,145,1258,1214,467195.69,166299.96,12047.81,46,79,74
1504,145,1258,1214,467226.11,166418.98,11987.35,46,79,73
1505,145,1258,1214,467578.87,164353.34,11163.36,46,79,78
1506,145,1258,1214,468125.79,165804.45,11987.35,46,79,73
1507,145,1258,1214,468792.21,164284.17,12637.32,46,79,73
1508,145,1258,1214,469283.55,164000.06,11406.77,46,79,78
1509,145,1258,1214,469420.37,164000.06,11277.84,46,79,78
1510,145,1258,1214,473446.38,165297.02,11496.43,46,79,68
1511,145,1258,1214,473446.38,165339.39,11464.9,46,79,68
1512,145,1258,1214,473480.73,164309.04,12125.53,46,79,76
1513,145,1258,1214,473625.64,165339.39,11390.29,46,79,68
1514,145,1258,1214,474016.65,165768.63,11115.49,46,79,68
1515,145,1258,1214,474041.26,164724.67,11805.62,46,79,77
1516,145,1258,1214,474041.55,164503.29,11796.06,46,79,77
1517,145,1258,1214,474239.69,164026.39,12415.84,46,79,76
1518,145,1258,1214,474456.05,164503.29,11732.22,46,79,77
1519,145,1258,1214,474520.08,164737.77,11800.05,46,79,67
1520,145,1258,1214,474597.1,165613.85,11227.35,46,79,67
1521,145,1258,1214,474923.4,165381.51,11582.2,46,79,65
1522,145,1258,1214,474924.25,165538.17,11171.34,46,79,67
1523,145,1258,1214,474924.25,165538.17,11549.28,46,79,65
1524,145,1258,1214,475102.81,164737.77,11794.49,46,79,68
1525,145,1258,1214,476296.55,165300.85,11834.41,46,79,63
1526,145,1258,1214,476471.73,165095.78,11834.41,46,79,64
1527,145,1258,1214,476847.09,165131.75,11531.21,46,79,66
1528,145,1258,1214,476847.09,165357.31,11504.97,46,79,66
1529,145,1258,1215,473127.89,163630.32,12506.13,46,79,76
1530,145,1258,1215,473335.61,163630.32,12506.13,46,79,75
1531,145,1258,1215,473456.43,164273.48,11982.09,46,79,76
1532,145,1258,1215,473559.27,166465.69,11086.43,46,79,69
1533,145,1258,1215,473672.31,165297.02,11211.71,46,79,69
1534,145,1258,1215,473672.31,165711.13,11038.49,46,79,69
1535,145,1258,1215,474046.95,163957.0,12415.84,46,79,76
1536,145,1258,1215,474071.71,166488.88,10760.57,46,79,70
1537,145,1258,1215,474204.41,165610.47,10760.57,46,79,70
1538,145,1258,1215,474410.06,164863.75,11799.57,46,79,68
1539,145,1258,1215,474476.3,164863.75,11609.4,46,79,68
1540,145,1258,1215,474700.03,164661.51,11435.4,46,79,70
1541,145,1258,1215,474700.03,164661.51,11481.66,46,79,69
1542,145,1258,1215,474707.84,164661.51,11532.4,46,79,68
1543,145,1258,1215,474723.54,164596.97,11435.4,46,79,70
1544,145,1258,1215,474723.54,164596.97,11718.85,46,79,69
1545,145,1258,1215,474742.91,165401.01,11202.95,46,79,69
1546,145,1258,1215,474820.59,164340.93,11794.49,46,79,68
1547,145,1258,1215,474824.6,163848.78,12400.76,46,79,68
1548,145,1258,1215,474824.6,164124.07,11834.99,46,79,68
1549,145,1258,1215,474947.19,164049.49,12113.3,46,79,69
1550,145,1258,1215,475080.53,163341.62,11603.48,46,79,69
1551,145,1258,1215,475674.11,166005.0,11785.92,46,79,64
1552,145,1258,1215,475697.05,165664.95,11785.92,46,79,64
1553,145,1258,1215,475697.05,165664.95,12115.36,46,79,63
1554,145,1258,1215,475776.06,164959.57,11976.93,46,79,64
1555,145,1258,1215,475776.06,165323.91,11865.72,46,79,65
1556,145,1258,1215,475834.76,165095.35,11865.72,46,79,65
1557,145,1258,1216,471681.53,168003.4,11539.45,46,79,73
1558,145,1258,1216,472046.94,168003.4,11931.45,46,79,72
1559,145,1258,1216,472114.0,167616.16,11931.45,46,79,72
1560,145,1258,1216,473225.36,166465.69,11308.47,46,79,69
1561,145,1258,1216,473526.18,166414.73,10635.42,46,79,70
1562,145,1258,1216,473526.18,166465.69,11116.87,46,79,69
1563,145,1258,1216,473708.92,163649.1,12021.33,46,79,69
1564,145,1258,1216,474066.37,166331.08,10756.58,46,79,70
1565,145,1258,1216,474066.37,166331.08,10888.41,46,79,69
1566,145,1258,1216,474066.37,166338.88,10833.91,46,79,69
1567,145,1258,1216,474197.09,164677.71,11253.18,46,79,69
1568,145,1258,1216,474197.09,164678.79,11230.64,46,79,70
1569,145,1258,1216,474197.09,164798.73,11216.11,46,79,69
1570,145,1258,1216,474227.68,164320.35,11533.65,46,79,68
1571,145,1258,1216,474227.68,164561.54,11253.77,46,79,68
1572,145,1258,1216,474243.78,163643.36,12021.33,46,79,69
1573,145,1258,1216,474272.69,163011.69,12553.16,46,79,67
1574,145,1258,1216,474387.85,163085.92,12021.33,46,79,69
1575,145,1258,1216,474402.76,165065.79,11187.28,46,79,69
1576,145,1258,1216,474408.18,163011.69,11994.76,46,79,67
1577,145,1258,1216,474484.9,164378.37,11253.77,46,79,68
1578,145,1258,1216,474507.85,163341.62,11658.52,46,79,69
1579,145,1258,1216,474541.07,165459.83,10920.01,46,79,69
1580,145,1258,1216,474560.5,163604.54,11904.79,46,79,68
1581,145,1258,1216,474581.68,164792.14,11551.19,46,79,67
1582,145,1258,1216,474672.08,164539.2,11213.6,46,79,69
1583,145,1258,1216,474742.91,164792.14,11202.95,46,79,69
1584,145,1258,1216,474837.58,163982.67,11473.83,46,79,68
1585,145,1258,1216,474837.58,164251.8,11431.84,46,79,68
1586,145,1258,1216,474877.67,165236.83,10920.01,46,79,69
1587,145,1258,1216,474907.55,163341.62,11657.39,46,79,69
1588,145,1258,1216,474942.29,164049.49,11300.23,46,79,69
1589,145,1258,1216,475056.85,163341.62,11603.48,46,79,69
1590,145,1258,1216,475172.07,164654.74,11551.19,46,79,67
1591,145,1258,1216,475584.51,164091.14,11431.84,46,79,68
1592,145,1258,1217,472281.37,168039.03,11678.88,46,79,72
1593,145,1258,1217,472311.31,164167.08,12064.16,46,79,73
1594,145,1258,1217,472572.05,168543.8,11445.97,46,79,74
1595,145,1258,1217,472623.21,168332.86,11445.97,46,79,74
1596,145,1258,1217,472629.22,166260.32,11051.28,46,79,71
1597,145,1258,1217,472671.18,165613.14,11223.56,46,79,70
1598,145,1258,1217,472671.18,165618.36,10787.34,46,79,70
1599,145,1258,1217,473702.89,162865.39,11994.76,46,79,67
1600,145,1258,1217,474185.29,164051.38,11533.65,46,79,68
1601,145,1258,1217,474223.88,164046.53,11282.48,46,79,68
1602,145,1258,1217,474393.48,163085.92,11691.89,46,79,69
1603,145,1258,1217,474507.85,163463.79,11650.87,46,79,69
1604,145,1258,1217,474510.92,162865.07,11432.6,46,79,67
1605,145,1258,1217,474687.47,163213.71,11432.6,46,79,66
1606,145,1258,1217,474687.47,164486.31,11427.18,46,79,67
1607,145,1258,1217,474752.1,164625.11,10920.59,46,79,66
1608,145,1258,1217,474752.1,164850.34,10620.91,46,79,68
1609,145,1258,1217,474752.1,164850.34,10630.27,46,79,67
1610,145,1258,1217,474803.43,163212.05,11432.6,46,79,66
1611,145,1258,1217,474877.67,164734.81,10920.01,46,79,69
1612,145,1258,1217,475169.59,163911.42,11234.97,46,79,68
1613,145,1258,1217,475375.88,163326.06,11316.25,46,79,74
1614,145,1258,1217,475399.23,163911.42,11188.71,46,79,69
1615,145,1258,1217,475697.02,163326.06,11317.98,46,79,73
1616,145,1258,1217,476155.47,163326.06,11316.25,46,79,73
1617,145,1258,1218,470904.59,167214.42,10661.14,46,79,75
1618,145,1258,1218,471144.92,167781.18,11213.23,46,79,74
1619,145,1258,1218,471344.82,167731.99,11596.49,46,79,72
1620,145,1258,1218,471390.23,167774.53,11460.95,46,79,72
1621,145,1258,1218,471613.68,165265.0,12943.92,46,79,70
1622,145,1258,1218,471633.04,163876.66,12421.16,46,79,72
1623,145,1258,1218,471663.53,164926.5,11929.26,46,79,72
1624,145,1258,1218,471674.82,168039.03,11214.91,46,79,73
1625,145,1258,1218,471674.82,168039.03,11215.28,46,79,72
1626,145,1258,1218,471774.53,164917.79,11929.26,46,79,73
1627,145,1258,1218,471955.41,167631.36,11215.28,46,79,72
1628,145,1258,1218,471980.31,165108.48,12655.18,46,79,69
1629,145,1258,1218,471991.24,164354.97,12064.16,46,79,73
1630,145,1258,1218,472662.99,164023.0,11370.54,46,79,70
1631,145,1258,1218,472671.18,164412.32,11152.34,46,79,71
1632,145,1258,1218,472733.33,166111.9,10774.51,46,79,72
1633,145,1258,1218,472733.33,166111.9,10776.48,46,79,71
1634,145,1258,1218,473238.05,164171.2,11235.59,46,79,71
1635,145,1258,1218,473238.05,164171.2,11235.98,46,79,70
1636,145,1258,1218,473243.43,164023.0,11235.98,46,79,70
1637,145,1258,1218,473632.12,163138.06,12710.57,46,79,68
1638,145,1258,1218,473800.23,163685.15,11816.72,46,79,71
1639,145,1258,1218,473801.81,163685.15,11860.65,46,79,70
1640,145,1258,1218,473804.53,163685.15,11487.27,46,79,71
1641,145,1258,1218,473841.14,163601.65,11591.83,46,79,71
1642,145,1258,1218,473846.13,163601.65,11879.28,46,79,70
1643,145,1258,1218,475562.15,166287.45,9499.62,46,79,67
1644,145,1258,1218,475740.07,164955.95,10620.84,46,79,68
1645,145,1258,1218,476172.86,163194.49,11316.25,46,79,73
1646,145,1258,1218,476318.43,163053.82,11403.53,46,79,72
1647,145,1258,1218,476673.26,166225.34,9499.62,46,79,67
1648,145,1258,1219,470215.02,167885.41,10799.01,46,79,74
1649,145,1258,1219,471215.28,167965.5,11082.46,46,79,73
1650,145,1258,1219,471471.02,167345.95,11428.71,46,79,73
1651,145,1258,1219,471471.02,167750.26,11376.17,46,79,73
1652,145,1258,1219,471751.03,166767.12,12458.69,46,79,69
1653,145,1258,1219,471873.79,166738.16,12507.19,46,79,69
1654,145,1258,1219,471888.38,167899.93,11082.46,46,79,73
1655,145,1258,1219,471926.96,167781.18,10883.78,46,79,74
1656,145,1258,1219,472211.06,167899.93,10918.79,46,79,73
1657,145,1258,1219,473379.31,163431.19,11482.47,46,79,71
1658,145,1258,1219,473600.16,163144.75,12710.57,46,79,68
1659,145,1258,1219,474373.18,163566.29,11310.88,46,79,71
1660,145,1258,1219,475999.21,163732.14,11259.76,46,79,74
1661,145,1258,1219,476538.59,167964.92,10913.25,46,79,66
1662,145,1258,1219,477034.46,166167.83,9871.11,46,79,67
1663,145,1258,1220,470563.6,167443.09,11045.92,46,79,72
1664,145,1258,1220,470683.14,167443.09,11081.72,46,79,71
1665,145,1258,1220,471266.94,163721.57,11107.59,46,79,71
1666,145,1258,1220,471336.8,163536.14,11107.59,46,79,71
1667,145,1258,1220,471357.33,163451.23,11107.59,46,79,71
1668,145,1258,1220,471480.09,163117.32,11327.62,46,79,71
1669,145,1258,1220,471568.92,167443.09,10989.73,46,79,71
1670,145,1258,1220,471568.92,167828.03,10935.37,46,79,71
1671,145,1258,1220,471678.16,167211.73,10892.98,46,79,74
1672,145,1258,1220,471704.19,163020.11,11021.72,46,79,71
1673,145,1258,1220,471857.42,167231.65,10935.37,46,79,72
1674,145,1258,1220,471902.09,167227.54,10899.85,46,79,73
1675,145,1258,1220,471902.09,167227.54,10935.37,46,79,72
1676,145,1258,1220,471908.93,167762.22,10935.37,46,79,71
1677,145,1258,1220,471968.74,163221.61,11336.27,46,79,70
1678,145,1258,1220,472103.22,163231.32,11334.37,46,79,70
1679,145,1258,1220,472103.22,163375.81,11334.37,46,79,69
1680,145,1258,1220,472110.31,163221.61,11334.37,46,79,70
1681,145,1258,1220,472270.21,167211.73,10883.78,46,79,74
1682,145,1258,1220,472379.47,163902.42,11020.06,46,79,70
1683,145,1258,1220,473388.46,163400.49,11318.79,46,79,70
1684,145,1258,1220,473510.71,162953.08,11155.47,46,79,72
1685,145,1258,1220,474788.67,162858.7,11391.75,46,79,71
1686,145,1258,1220,474788.67,163058.16,11391.75,46,79,70
1687,145,1258,1220,474978.99,163001.56,11317.61,46,79,71
1688,145,1258,1220,474978.99,163025.07,11391.75,46,79,70
1689,145,1258,1220,475248.38,166706.54,10067.38,46,79,67
1690,145,1258,1221,469186.84,166580.72,11238.53,46,79,71
1691,145,1258,1221,469186.84,166772.44,11045.92,46,79,72
1692,145,1258,1221,469684.43,166290.24,11238.53,46,79,71
1693,145,1258,1221,471637.35,163849.3,11021.72,46,79,71
1694,145,1258,1221,471637.35,163849.3,11024.62,46,79,70
1695,145,1258,1221,471756.22,164880.13,10788.98,46,79,70
1696,145,1258,1221,471845.6,164463.89,10885.59,46,79,70
1697,145,1258,1221,472046.0,164373.53,10885.59,46,79,70
1698,145,1258,1221,472314.19,163904.15,11020.06,46,79,70
1699,145,1258,1221,472466.28,164458.76,10867.08,46,79,70
1700,145,1258,1221,472476.26,164387.53,10806.23,46,79,70
1701,145,1258,1221,472481.49,163863.16,11020.06,46,79,70
1702,145,1258,1221,472531.63,164392.37,10788.98,46,79,70
1703,145,1258,1221,472536.27,163988.38,10895.34,46,79,70
1704,145,1258,1221,472582.01,163813.34,11020.06,46,79,70
1705,145,1258,1221,473993.18,162535.06,11869.33,46,79,72
1706,145,1258,1221,474035.74,162535.06,11652.24,46,79,73
1707,145,1258,1221,474035.74,162777.58,11564.96,46,79,73
1708,145,1258,1221,474082.15,162078.69,11948.56,46,79,72
1709,145,1258,1221,474082.15,162535.06,11825.41,46,79,72
1710,145,1258,1221,474911.08,161916.44,11948.56,46,79,72
1711,145,1258,1221,474911.08,162384.45,12128.84,46,79,71
1712,145,1258,1221,474911.08,162384.45,12302.06,46,79,70
1713,145,1258,1221,475081.3,167645.67,10113.21,46,79,67
1714,145,1258,1221,476494.25,168384.66,10874.89,46,79,66
1715,145,1258,1221,476899.34,168372.2,10874.89,46,79,66
1716,145,1258,1222,469722.32,165103.99,11238.53,46,79,71
1717,145,1258,1222,470022.92,164904.72,11905.74,46,79,69
1718,145,1258,1222,470022.92,164919.51,11830.83,46,79,69
1719,145,1258,1222,470039.54,164921.03,11357.24,46,79,71
1720,145,1258,1222,470230.97,164921.03,11094.1,46,79,71
1721,145,1258,1222,470320.96,164905.49,11088.54,46,79,71
1722,145,1258,1222,470400.29,164668.61,11497.24,46,79,71
1723,145,1258,1222,470400.29,164668.61,11693.24,46,79,70
1724,145,1258,1222,470401.33,164776.86,11878.4,46,79,69
1725,145,1258,1222,470453.1,164389.91,11983.57,46,79,70
1726,145,1258,1222,470460.56,164290.53,11686.69,46,79,70
1727,145,1258,1222,470460.56,164704.16,11357.24,46,79,70
1728,145,1258,1222,470497.93,164904.72,11220.37,46,79,70
1729,145,1258,1222,470501.02,164668.61,11301.24,46,79,71
1730,145,1258,1222,470733.04,164668.61,11120.08,46,79,71
1731,145,1258,1222,470996.58,164700.68,11117.03,46,79,72
1732,145,1258,1222,471684.64,165683.98,10836.07,46,79,70
1733,145,1258,1222,471684.64,165702.65,10787.57,46,79,70
1734,145,1258,1222,474650.75,162669.75,12331.34,46,79,70
1735,145,1258,1222,474911.08,162295.73,12373.34,46,79,70
1736,145,1258,1223,470197.24,165131.65,11566.14,46,79,70
1737,145,1258,1223,470274.4,165018.38,11825.76,46,79,69
1738,145,1258,1223,471039.7,164763.88,11079.32,46,79,72
1739,145,1258,1223,471174.26,165523.88,10795.87,46,79,72
1740,145,1258,1223,471551.49,163289.69,12692.49,46,79,68
1741,145,1258,1223,471551.49,163418.72,12804.7,46,79,67
1742,145,1258,1223,471684.64,165503.24,10836.07,46,79,70
1743,145,1258,1223,471684.64,165523.88,10814.38,46,79,71
1744,145,1258,1223,471684.64,165523.88,10819.85,46,79,70
1745,145,1258,1223,471846.02,163418.72,12573.09,46,79,68
1746,145,1258,1223,474012.0,162555.88,12846.97,46,79,69
1747,145,1258,1223,474187.63,162797.26,12339.82,46,79,70
1748,145,1258,1224,472786.37,163236.38,12979.16,46,79,68
1749,145,1258,1224,473304.91,163726.57,13529.31,46,79,63
1750,145,1258,1236,470370.77,165362.61,8130.11,46,79,23
1751,145,1258,1237,470007.82,163797.88,3165.52,46,79,29
