Time (s),Number of Solutions
3185.0619764328003,792
3185.686987400055,793
3186.2170281410217,792
3186.795401096344,793
3187.3454983234406,794
3188.0102665424347,795
3188.5415258407593,796
3189.104035615921,797
3189.651913881302,798
3190.1362969875336,798
3190.651931285858,799
3191.183190345764,800
3191.808201313019,801
3192.339460372925,802
3192.8707196712494,803
3193.401978969574,804
3193.995739221573,804
3194.6207501888275,804
3195.1207587718964,805
3195.652018070221,804
3196.167652130127,805
3196.90204000473,806
3197.4176740646362,806
3198.136436700821,806
3198.6520705223083,802
3199.136454105377,802
3199.698963880539,801
3200.620854616165,801
3201.1208634376526,801
3201.636497735977,801
3202.152131319046,801
3202.745891571045,801
3203.2615258693695,801
3203.7615344524384,796
3204.3084192276,797
3204.824053287506,798
3205.3553125858307,798
3205.9334473609924,799
3206.4178309440613,800
3206.9334650039673,800
3207.4490988254547,801
3207.9803586006165,800
3208.4803669452667,800
3209.0116260051727,800
3209.51163482666,801
3210.027268886566,802
3210.9960355758667,803
3211.51167011261,803
3212.089804649353,804
3212.667939901352,803
3213.2773253917694,804
3213.792959690094,804
3214.292968273163,804
3214.8711030483246,804
3215.4179878234863,805
3216.246127128601,806
3216.793011903763,805
3217.6055262088776,806
3218.1992864608765,807
3218.746170759201,808
3219.277430295944,809
3219.8243148326874,810
3220.386824607849,810
3221.027460336685,811
3221.6368465423584,811
3222.3868596553802,812
3222.964994430542,812
3223.636881351471,813
3224.293142557144,814
3224.90252828598,814
3225.433787584305,815
3225.9962973594666,815
3226.4963059425354,816
3227.043190717697,817
3227.5900750160217,817
3228.1994609832764,817
3228.7619705200195,818
3229.355731010437,819
3230.011992454529,819
3230.558876991272,820
3231.168262720108,819
3231.715146780014,820
3232.230781316757,820
3232.730789899826,820
3233.262049436569,821
3233.871434688568,822
3234.43394446373,822
3234.949578523636,822
3235.4964623451233,823
3236.0277211666107,824
3236.5746052265167,825
3237.090238571167,825
3237.6527478694916,826
3238.199631690979,826
3238.934018611908,826
3239.4652774333954,826
3240.0277869701385,826
3240.5434205532074,826
3241.309058189392,827
3241.9340686798096,827
3242.5122034549713,828
3243.0278367996216,828
3243.7309737205505,829
3244.2622327804565,829
3244.855992794037,830
3245.3560009002686,830
3245.9028854370117,831
3246.5278956890106,832
3247.090405225754,833
3247.62166428566,833
3248.1529228687286,833
3248.8716852664948,834
3249.5435721874237,834
3250.1685824394226,835
3250.8717193603516,836
3251.402978658676,836
3251.934237241745,837
3252.481121778488,837
3253.13738322258,838
3253.840520143509,838
3254.387404680252,838
3254.9186635017395,838
3255.637426137924,838
3256.293687105179,838
3256.8874473571777,839
3257.449956893921,837
3257.981216430664,837
3258.52810049057,837
3259.199986934662,838
3259.9031240940094,839
3260.496884584427,840
3261.121895313263,840
3261.8250324726105,841
3262.3875420093536,842
3263.0750539302826,843
3263.856317281723,844
3264.4344522953033,844
3264.9813368320465,844
3265.762600183487,845
3266.29385972023,845
3266.918870449066,846
3267.465755224228,847
3268.0282645225525,847
3268.5751490592957,848
3269.2314105033875,849
3269.778294801712,850
3270.2939291000366,851
3270.903314590454,851
3271.465824365616,852
3272.2470877170563,853
3272.793972492218,853
3273.3252317905426,853
3273.872116088867,853
3274.4190003871918,854
3274.9658846855164,854
3275.4971442222595,855
3276.1065299510956,856
3276.762791156769,857
3277.294050693512,857
3277.8878111839294,857
3278.66907453537,857
3279.2159593105316,858
3279.8722202777863,858
3280.512856721878,859
3281.059741258621,860
3281.65350151062,860
3282.36017370224,860
3282.954414129257,859
3283.579425096512,860
3284.1731855869293,861
3284.735695362091,861
3285.391956806183,862
3286.2982227802277,862
3286.923233985901,863
3287.501368522644,863
3288.20450592041,863
3288.845141887665,864
3289.407651901245,865
3290.0014119148254,865
3290.970179080963,865
3291.5170636177063,866
3292.110824108124,866
3292.767085313797,866
3293.29834485054,867
3293.8296041488647,867
3294.454614877701,868
3295.1421270370483,869
3295.767137527466,867
3296.3296477794647,867
3296.907782793045,867
3297.4390416145325,868
3298.048427581787,869
3298.673439025879,869
3299.2359483242035,869
3299.907835006714,866
3300.45471906662,867
3301.110980272293,868
3301.7359912395477,868
3302.345376729965,869
3302.9078862667084,870
3303.657898902893,870
3304.3454105854034,870
3304.8922955989838,870
3305.486055612564,870
3306.0954406261444,870
3306.8142035007477,871
3307.4079637527466,871
3308.032974243164,872
3308.673610687256,873
3309.267370700836,873
3309.9705078601837,874
3310.533017396927,874
3311.142403125763,875
3311.704912662506,875
3312.251797437668,874
3312.8768079280853,875
3313.5018186569214,875
3314.126829624176,876
3314.798716545105,877
3315.533103942871,878
3316.11123919487,878
3316.923753261566,879
3317.517513513565,879
3318.2362761497498,879
3318.876911878586,879
3319.4706721305847,880
3319.533173561096,880
3319.6112999916077,881
3319.736302137375,882
3319.798803091049,883
3319.9706814289093,884
3320.0800580978394,885
3320.1581840515137,885
3320.220685482025,886
3320.4081888198853,887
3320.642567873001,887
3320.705069065094,887
3320.798820734024,886
3320.8769466876984,887
3321.04882478714,887
3321.126950979233,887
3321.2050774097443,888
3321.4082062244415,888
3321.4707069396973,888
3321.7363369464874,889
3321.892589569092,890
3321.9707157611847,891
3322.4238488674164,892
3322.673852920532,892
3322.9863584041595,892
3323.0957350730896,892
3323.283238172531,893
3323.45511674881,893
3323.517617702484,894
3323.626994371414,895
3323.689495563507,895
3323.7519967556,896
3323.8144977092743,897
3324.002000808716,897
3324.1270031929016,898
3324.2363801002502,898
3324.298881292343,898
3324.345757007599,899
3324.4707589149475,900
3324.7520139217377,901
3324.8145151138306,902
3324.861391067505,902
3324.908266544342,901
3325.0957696437836,902
3325.1738963127136,903
3325.6270294189453,904
3325.6739048957825,905
3325.783281803131,906
3325.8301577568054,906
3325.9082839488983,907
3326.0645365715027,908
3326.236414670944,909
3326.4239180088043,910
3326.5332946777344,910
3326.5801708698273,910
3326.7832992076874,911
3326.9708025455475,912
3327.189556121826,913
3327.236432313919,914
3327.5020616054535,915
3327.798942089081,915
3327.8458178043365,915
3327.9551944732666,916
3328.0489463806152,915
3328.1583230495453,916
3328.2833251953125,916
3328.330201148987,917
3328.4083273410797,917
3328.486453771591,917
3328.8927109241486,917
3328.955211877823,918
3329.2052161693573,919
3329.2520921230316,919
3329.3770940303802,919
3329.6427240371704,920
3329.877102613449,920
3329.9396040439606,919
3330.002104997635,919
3330.1583576202393,919
3330.2521090507507,920
3330.548989534378,921
3330.658366203308,922
3330.705242395401,923
3330.8146193027496,924
3331.11149930954,924
3331.267751932144,925
3331.4083795547485,926
3331.549007177353,927
3331.6896340847015,927
3331.861512184143,928
3332.0333898067474,929
3332.095891237259,929
3332.2208936214447,930
3332.2677693367004,930
3332.3302702903748,930
3332.3927714824677,931
3332.4708976745605,931
3332.5177738666534,931
3332.6427762508392,932
3332.705276966095,933
3333.0177824497223,934
3333.064658164978,934
3333.2209107875824,934
3333.314662694931,934
3333.3771634101868,934
3333.4396646022797,935
3333.72091960907,936
3333.7990460395813,937
3333.9709236621857,938
3334.080300807953,939
3334.1428022384644,940
3334.20530295372,941
3334.2521784305573,941
3334.2990548610687,941
3334.3615555763245,942
3334.7678129673004,941
3334.8303139209747,942
3334.9084401130676,942
3335.002191543579,941
3335.064692735672,940
3335.220945596695,941
3335.299071788788,942
3335.486575126648,943
3335.5334508419037,943
3335.705329179764,944
3335.767830133438,945
3335.8928322792053,946
3336.1740872859955,947
3336.23658823967,947
3336.377215385437,948
3336.4553422927856,949
3336.5178430080414,949
3336.6897208690643,950
3336.7990984916687,951
3336.861598968506,952
3337.017851829529,952
3337.064727306366,952
3337.1428537368774,952
3337.236605644226,953
3337.3303570747375,954
3337.6428627967834,954
3337.892867088318,954
3338.1428711414337,954
3338.205372571945,948
3338.3459997177124,948
3338.3928759098053,949
3338.471001625061,949
3338.517877817154,947
3338.596004009247,948
3338.6741304397583,948
3338.721006155014,949
3338.908509492874,949
3339.0022609233856,950
3339.1897642612457,951
3339.267890691757,952
3339.4866445064545,952
3339.596021413803,952
3339.674147605896,952
3339.752274274826,953
3339.9710278511047,954
3340.064779281616,955
3340.1116552352905,956
3340.1897814273834,957
3340.299158811569,957
3340.377285003662,956
3340.564788341522,957
3340.6272892951965,958
3340.705415725708,959
3340.908544063568,959
3341.0179212093353,960
3341.080421924591,961
3341.1741740703583,961
3341.2523000240326,962
3341.3148012161255,961
3341.439803123474,962
3341.4866795539856,963
3341.596055984497,964
3341.6585569381714,964
3341.75230884552,965
3341.8304352760315,956
3341.986687898636,955
3342.096064567566,943
3342.1429405212402,944
3342.236692428589,939
3342.3304438591003,939
3342.4710710048676,940
3342.5491976737976,940
3342.6116988658905,939
3342.658574104309,939
3342.939829349518,939
3343.0179557800293,940
3343.1117072105408,940
3343.2054591178894,941
3343.3148357868195,941
3343.486713886261,940
3343.5335896015167,936
3343.752343893051,937
3343.8929710388184,937
3343.9398465156555,937
3344.2992281913757,936
3344.3773543834686,937
3344.4554810523987,938
3344.54923248291,937
3344.7367358207703,938
3344.799237012863,939
3345.189868211746,940
3345.4242475032806,939
3345.5492498874664,940
3345.7523782253265,941
3345.861755132675,942
3346.127384662628,942
3346.2680122852325,942
3346.48676609993,942
3346.58051776886,943
3346.6742689609528,944
3346.7992718219757,945
3347.08052611351,945
3347.205528497696,945
3347.4242825508118,942
3347.6117854118347,942
3347.705536842346,942
3347.768038034439,942
3347.8774149417877,942
3347.9399161338806,943
3348.127419233322,943
3348.1742951869965,944
3348.2992973327637,942
3348.4086742401123,943
3348.580552339554,944
3348.6274280548096,944
3348.674304008484,940
3348.7524304389954,940
3348.9243083000183,941
3349.0180599689484,942
3349.143062353134,943
3349.3461904525757,944
3349.533693790436,945
3349.5805695056915,945
3349.643070936203,946
3349.7368223667145,947
3349.78369808197,947
3376.3995263576508,948
3376.540153980255,948
3376.8214089870453,948
3376.868284225464,948
3377.008912086487,949
3377.2745411396027,950
3377.3526678085327,950
3377.446419239044,951
3377.696423768997,951
3377.743299484253,951
3377.7901754379272,951
3378.0401797294617,952
3378.165181875229,952
3378.243308067322,953
3378.3058092594147,953
3378.462061882019,953
3378.5714390277863,954
3378.6183145046234,954
3378.852693796158,954
3378.9933211803436,955
3379.133948802948,956
3379.2120747566223,956
3379.3214519023895,956
3379.4152035713196,956
3379.540205717087,956
3379.727709054947,956
3379.7745847702026,957
3379.88396191597,957
3379.9777135849,958
3380.0402143001556,959
3380.4152207374573,960
3380.57147359848,961
3380.6339750289917,962
3380.6964757442474,962
3380.8214778900146,963
3380.9152295589447,964
3381.0714824199677,964
3381.1808593273163,965
3381.4777393341064,965
3381.6964931488037,966
3381.7589943408966,966
3381.899621486664,967
3381.977748155594,967
3382.1652512550354,967
3382.41525554657,968
3382.4621312618256,969
3382.571508407593,968
3382.69651055336,968
3382.89963889122,967
3382.9465148448944,968
3383.08714222908,967
3383.259020090103,967
3383.4465234279633,967
3383.587150812149,967
3383.649652004242,967
3383.6965277194977,967
3383.774654150009,967
3384.071534395218,968
3384.134035348892,969
3384.274662733078,970
3384.4152903556824,971
3384.509041786194,971
3384.727795600891,971
3384.821547269821,972
3385.0403010845184,973
3385.180928468704,973
3385.2590548992157,973
3385.3528065681458,974
3385.43093252182,975
3385.5246844291687,975
3385.6028110980988,976
3385.8059391975403,977
3385.8840658664703,971
3385.9465668201447,972
3386.1340701580048,972
3386.2121963500977,972
3386.4309499263763,972
3386.4778261184692,970
3386.6340787410736,963
3386.9153337478638,958
3387.0872116088867,957
3387.2122135162354,958
3387.2747147083282,959
3387.3215906620026,959
3387.3997168540955,959
3387.5403447151184,960
3387.602845430374,955
3387.7278480529785,951
3387.805974006653,951
3388.0716037750244,950
3388.2122309207916,947
3388.2903575897217,948
3388.399734020233,949
3388.7591156959534,949
3389.009119987488,941
3389.0872461795807,941
3389.1653728485107,941
3389.337250471115,941
3389.384126663208,941
3389.6497559547424,942
3389.7122569084167,943
3389.852884531021,944
3389.9935116767883,944
3390.0716383457184,941
3390.181015253067,936
3390.2747666835785,937
3390.3216428756714,937
3390.431019306183,938
3390.4935204982758,938
3390.8216514587402,938
3390.9466536045074,939
3391.2122831344604,940
3391.3216602802277,941
3391.4154114723206,939
3391.6029148101807,938
3391.743542432785,937
3391.8372938632965,937
3392.087298154831,934
3392.2279257774353,932
3392.3841786384583,931
3392.462304830551,932
3392.68105840683,932
3392.7279345989227,933
3392.77481007576,933
3392.8998124599457,933
3392.9466881752014,930
3393.3216948509216,931
3393.415446281433,931
3393.540448665619,932
3393.618574619293,930
3393.743577003479,930
3393.7904527187347,930
3393.8842046260834,930
3393.9623308181763,930
3394.149834394455,930
3394.5717165470123,931
3394.649842739105,931
3394.7435944080353,931
3394.8998470306396,932
3394.9623482227325,933
3395.1654767990112,933
3395.2904789447784,934
3395.4311060905457,935
3395.4936072826385,935
3395.602984189987,935
3395.68111038208,935
3395.75923705101,930
3395.8529884815216,931
3395.9154896736145,929
3396.337371826172,929
3396.446748971939,930
3396.493624687195,930
3396.8686311244965,930
3396.9936332702637,929
3397.181136369705,930
3397.384264945984,931
3397.5248925685883,932
3397.6186439990997,932
3397.97802567482,932
3398.08740234375,933
3398.3842828273773,934
3398.5561604499817,934
3398.8061649799347,935
3398.8686656951904,936
3399.040543794632,934
3399.103044986725,935
3399.228047132492,936
3400.087436914444,936
3400.134313106537,936
3400.243689775467,936
3400.2905657291412,936
3400.3530666828156,935
3400.5405700206757,935
3400.7124478816986,935
3400.7905740737915,934
3400.9468269348145,931
3401.1187047958374,931
3401.2124564647675,931
3401.3062081336975,931
3401.3530838489532,931
3401.4780859947205,929
3401.6030881404877,927
3401.665590286255,926
3401.884343147278,927
3401.9312188625336,927
3401.9780950546265,926
3402.0249705314636,926
3402.165598154068,926
3402.274974822998,927
3402.462478160858,924
3402.5249791145325,925
3402.665606737137,925
3402.743733406067,926
3402.8062341213226,927
3403.040613412857,928
3403.087488889694,928
3403.1968660354614,929
3403.384369134903,929
3403.4624955654144,929
3403.7906260490417,930
3403.8531272411346,931
3404.0562558174133,932
3404.1500074863434,933
3404.1968834400177,933
3404.3062603473663,934
3404.4781379699707,934
3404.7281424999237,935
3404.8218941688538,935
3404.868769645691,935
3404.9625215530396,935
3405.056272983551,936
3405.134399652481,936
3405.1812751293182,936
3405.3062777519226,935
3405.4312794208527,936
3405.4937806129456,936
3405.5562818050385,937
3405.696909427643,938
3405.759410381317,939
3405.993789434433,940
3406.150042295456,941
3406.353170633316,940
3406.400046348572,941
3406.525048494339,941
3406.6031749248505,942
3406.743802547455,943
3406.8375539779663,943
3406.884430170059,943
3407.0875582695007,944
3407.243810892105,945
3407.3063123226166,946
3407.4781901836395,947
3407.7281947135925,948
3407.7594451904297,948
3407.853196620941,949
3407.9156980514526,950
3407.9781987667084,949
3408.2594537734985,949
3408.4000811576843,950
3408.4625821113586,951
3408.509458065033,952
3408.571959257126,953
3408.743837118149,954
3408.8532140254974,955
3408.9157152175903,955
3409.0250918865204,955
3409.150094270706,955
3409.353222846985,954
3409.4157235622406,954
3409.571976661682,954
3409.7282292842865,954
3409.821980714798,954
3409.9313576221466,955
3410.056359767914,956
3410.1032359600067,956
3410.212612390518,957
3410.3219895362854,957
3410.4938673973083,957
3410.58761882782,957
3410.6969962120056,957
3410.9782507419586,953
3411.0251264572144,952
3411.3376321792603,950
3411.415758371353,950
3411.5720109939575,950
3411.6657626628876,950
3411.712638616562,949
3411.9157671928406,949
3412.009518623352,949
3412.0563945770264,949
3412.181396484375,949
3412.275148153305,949
3412.462651491165,947
3412.822032928467,948
3412.9001591205597,949
3413.1970393657684,950
3413.2751655578613,949
3413.3532922267914,949
3413.447043657303,950
3413.5095448493958,948
3413.5720460414886,948
3413.6345467567444,947
3413.743923664093,948
3413.837675333023,948
3413.915802001953,949
3414.0564291477203,949
3414.2908084392548,940
3414.3689348697662,941
3414.431435585022,938
3414.5095620155334,938
3414.6345643997192,938
3414.6970653533936,939
3415.2439498901367,937
3415.353327035904,937
3415.447078227997,938
3415.5095794200897,938
3415.61895608902,939
3415.7439584732056,939
3415.88458609581,940
3415.9627120494843,940
3416.0095880031586,940
3416.27521777153,941
3416.3377187252045,941
3416.38459444046,941
3416.540847301483,941
3416.5877227783203,941
3416.9314789772034,942
3417.0408561229706,941
3417.1189823150635,941
3417.165858268738,940
3417.2127339839935,939
3417.3846118450165,926
3417.4939889907837,925
3417.728368282318,925
3417.884620666504,926
3418.009622812271,925
3418.087749004364,920
3418.1502504348755,921
3418.244001865387,919
3418.3690042495728,908
3418.49400639534,908
3418.587757587433,909
3418.6658840179443,907
3418.978389978409,906
3419.0721411705017,894
3419.2440190315247,891
3419.3377709388733,892
3419.5721497535706,893
3419.6346509456635,892
3419.8065288066864,893
3419.8846554756165,894
3420.259661912918,893
3420.353413581848,893
3420.525291442871,891
3420.587792158127,892
3420.7284202575684,892
3420.8846728801727,892
3420.947173833847,892
3421.2284286022186,890
3421.3221805095673,891
3421.384681224823,891
3421.775312900543,888
3422.0253171920776,889
3422.1815700531006,890
3422.3221979141235,891
3422.3846986293793,892
3422.4784502983093,892
3422.525326013565,890
3422.6972041130066,891
3422.7440798282623,892
3422.8847074508667,893
3422.9472086429596,893
3422.9940841197968,892
3423.103461265564,892
3423.4472172260284,889
3423.63472032547,889
3423.869099378586,890
3424.0409774780273,889
3424.150354385376,889
3424.447234392166,890
3424.6659882068634,891
3424.759740114212,892
3424.869116783142,892
3425.1191210746765,893
