Time (s),Solutions
35.00391023670458,94.0
35.01992007377805,94.0
35.03592991085152,94.0
35.05193974792499,94.0
35.06794958499846,94.0
35.083959422071935,94.0
35.099969259145404,94.0
35.11597909621887,94.0
35.13198893329234,94.0
35.14799877036582,94.0
35.164008607439285,94.0
35.180018444512754,94.0
35.19602828158623,94.0
35.2120381186597,94.0
35.22804795573317,94.0
35.244057792806636,94.0
35.26006762988011,94.0
35.27607746695358,94.0
35.29208730402705,94.0
35.30809714110052,94.0
35.324106978173994,94.0
35.34011681524746,94.0
35.35612665232093,94.0
35.37213648939441,94.0
35.388146326467876,94.0
35.404156163541344,94.0
35.42016600061481,94.0
35.43617583768829,94.0
35.45218567476176,94.0
35.468195511835226,94.0
35.484205348908695,94.0
35.50021518598217,94.0
35.51622502305564,94.0
35.53223486012911,94.0
35.548244697202584,94.0
35.56425453427605,94.0
35.58026437134952,94.0
35.59627420842299,94.0
35.612284045496466,94.0
35.628293882569935,94.0
35.6443037196434,94.0
35.66031355671687,94.0
35.67632339379035,94.0
35.69233323086382,94.0
35.708343067937285,94.0
35.72435290501076,94.0
35.74036274208423,94.0
35.7563725791577,94.0
35.77238241623117,94.0
35.78839225330464,94.0
35.80440209037811,94.0
35.82041192745158,94.0
35.83642176452505,94.0
35.852431601598525,94.0
35.868441438671994,94.0
35.88445127574546,94.0
35.90046111281894,94.0
35.91647094989241,94.0
35.932480786965876,94.0
35.948490624039344,94.0
35.96450046111282,94.0
35.98051029818629,94.0
35.99652013525976,94.0
36.012529972333226,94.0
36.0285398094067,94.0
36.04454964648017,94.0
36.06055948355364,94.0
36.076569320627115,94.0
36.092579157700584,94.0
36.10858899477405,94.0
36.12459883184752,94.0
36.140608668921,94.0
36.156618505994466,94.0
36.172628343067935,94.0
36.1886381801414,94.0
36.20464801721488,94.0
36.22065785428835,94.0
36.236667691361816,94.0
36.25267752843529,94.0
36.26868736550876,94.0
36.28469720258223,94.0
36.3007070396557,94.0
36.316716876729174,94.0
36.33272671380264,94.0
36.34873655087611,94.0
36.36474638794958,94.0
36.380756225023056,94.0
36.396766062096525,94.0
36.41277589916999,94.0
36.42878573624347,94.0
36.44479557331694,94.0
36.46080541039041,94.0
36.476815247463875,94.0
36.49282508453735,94.0
36.50883492161082,94.0
36.52484475868429,94.0
36.54085459575776,94.0
36.55686443283123,94.0
36.5728742699047,94.0
36.58888410697817,94.0
36.604893944051646,94.0
36.620903781125115,94.0
36.636913618198584,94.0
36.65292345527205,94.0
36.66893329234553,94.0
36.684943129419,94.0
36.700952966492466,94.0
36.716962803565934,94.0
36.73297264063941,94.0
36.74898247771288,94.0
36.76499231478635,94.0
36.78100215185982,94.0
36.79701198893329,94.0
36.81302182600676,94.0
36.82903166308023,94.0
36.845041500153705,94.0
36.861051337227174,94.0
36.87706117430064,94.0
36.89307101137411,94.0
36.90908084844759,94.0
36.925090685521056,94.0
36.941100522594525,94.0
36.957110359668,94.0
36.97312019674147,94.0
36.98913003381494,94.0
37.00513987088841,93.0
37.02114970796188,93.0
37.03715954503535,93.0
37.05316938210882,93.0
37.06917921918229,93.0
37.085189056255764,94.0
37.10119889332923,94.0
37.1172087304027,94.0
37.13321856747618,92.0
37.149228404549646,92.0
37.165238241623115,92.0
37.18124807869658,92.0
37.19725791577006,92.0
37.21326775284353,93.0
37.229277589917,93.0
37.245287426990465,93.0
37.26129726406394,93.0
37.27730710113741,93.0
37.29331693821088,93.0
37.309326775284354,93.0
37.32533661235782,93.0
37.34134644943129,93.0
37.35735628650476,94.0
37.373366123578236,94.0
37.389375960651705,94.0
37.405385797725174,94.0
37.42139563479864,94.0
37.43740547187212,94.0
37.45341530894559,94.0
37.469425146019056,94.0
37.48543498309253,94.0
37.501444820166,94.0
37.51745465723947,94.0
37.53346449431294,94.0
37.54947433138641,94.0
37.56548416845988,94.0
37.58149400553335,94.0
37.59750384260682,94.0
37.613513679680295,94.0
37.629523516753764,94.0
37.64553335382723,94.0
37.66154319090071,94.0
37.67755302797418,94.0
37.693562865047646,94.0
37.709572702121115,94.0
37.72558253919459,94.0
37.74159237626806,94.0
37.75760221334153,94.0
37.773612050415,94.0
37.78962188748847,94.0
37.80563172456194,94.0
37.82164156163541,94.0
37.837651398708886,94.0
37.853661235782354,94.0
37.86967107285582,94.0
37.88568090992929,94.0
37.90169074700277,94.0
37.917700584076236,94.0
37.933710421149705,94.0
37.949720258223174,94.0
37.96573009529665,94.0
37.98173993237012,94.0
37.99774976944359,94.0
38.01375960651706,94.0
38.02976944359053,94.0
38.045779280664,94.0
38.06178911773747,94.0
38.077798954810945,94.0
38.09380879188441,94.0
38.10981862895788,94.0
38.12582846603135,94.0
38.14183830310483,94.0
38.157848140178295,94.0
38.173857977251764,94.0
38.18986781432524,94.0
38.20587765139871,94.0
38.22188748847218,94.0
38.237897325545646,94.0
38.25390716261912,94.0
38.26991699969259,94.0
38.28592683676606,95.0
38.30193667383953,95.0
38.317946510913,96.0
38.33395634798647,96.0
38.34996618505994,96.0
38.36597602213342,96.0
38.381985859206885,96.0
38.397995696280354,96.0
38.41400553335382,96.0
38.4300153704273,96.0
38.44602520750077,97.0
38.462035044574236,97.0
38.478044881647705,97.0
38.49405471872118,97.0
38.51006455579465,97.0
38.52607439286812,97.0
38.542084229941594,97.0
38.55809406701506,97.0
38.57410390408853,97.0
38.590113741162,97.0
38.606123578235476,97.0
38.622133415308944,97.0
38.63814325238241,97.0
38.65415308945588,97.0
38.67016292652936,97.0
38.686172763602826,97.0
38.702182600676295,97.0
38.71819243774977,97.0
38.73420227482324,97.0
38.75021211189671,97.0
38.76622194897018,97.0
38.78223178604365,97.0
38.79824162311712,97.0
38.81425146019059,97.0
38.83026129726406,97.0
38.846271134337535,97.0
38.862280971411,97.0
38.87829080848447,97.0
38.89430064555795,97.0
38.91031048263142,97.0
38.926320319704885,97.0
38.942330156778354,97.0
38.95833999385183,97.0
38.9743498309253,97.0
38.99035966799877,97.0
39.006369505072236,97.0
39.02237934214571,97.0
39.03838917921918,97.0
39.05439901629265,97.0
39.070408853366125,97.0
39.086418690439594,97.0
39.10242852751306,97.0
39.11843836458653,97.0
39.13444820166001,97.0
39.150458038733476,97.0
39.166467875806944,96.0
39.18247771288042,95.0
39.19848754995389,95.0
39.21449738702736,95.0
39.230507224100826,95.0
39.2465170611743,96.0
39.26252689824777,97.0
39.27853673532124,97.0
39.29454657239471,97.0
39.310556409468184,96.0
39.32656624654165,96.0
39.34257608361512,96.0
39.3585859206886,96.0
39.374595757762066,96.0
39.390605594835534,96.0
39.406615431909,96.0
39.42262526898248,96.0
39.43863510605595,93.0
39.454644943129416,93.0
39.470654780202885,93.0
39.48666461727636,93.0
39.50267445434983,93.0
39.5186842914233,93.0
39.534694128496774,93.0
39.55070396557024,93.0
39.56671380264371,94.0
39.58272363971718,94.0
39.598733476790656,94.0
39.614743313864125,94.0
39.63075315093759,94.0
39.64676298801106,94.0
39.66277282508454,94.0
39.67878266215801,94.0
39.694792499231475,94.0
39.71080233630495,94.0
39.72681217337842,94.0
39.74282201045189,94.0
39.75883184752536,94.0
39.77484168459883,94.0
39.7908515216723,94.0
39.80686135874577,94.0
39.82287119581924,94.0
39.838881032892715,94.0
39.854890869966184,94.0
39.87090070703965,94.0
39.88691054411313,94.0
39.9029203811866,94.0
39.918930218260066,94.0
39.934940055333534,94.0
39.95094989240701,94.0
39.96695972948048,94.0
39.98296956655395,94.0
39.998979403627416,94.0
40.01498924070089,94.0
40.03099907777436,94.0
40.04700891484783,94.0
40.063018751921305,94.0
40.079028588994774,94.0
40.09503842606824,94.0
40.11104826314171,94.0
40.12705810021519,94.0
40.143067937288656,94.0
40.159077774362125,94.0
40.17508761143559,94.0
40.19109744850907,94.0
40.20710728558254,94.0
40.22311712265601,94.0
40.23912695972948,94.0
40.25513679680295,94.0
40.27114663387642,94.0
40.28715647094989,94.0
40.303166308023364,94.0
40.31917614509683,94.0
40.3351859821703,94.0
40.35119581924377,94.0
40.367205656317246,94.0
40.383215493390715,94.0
40.39922533046418,94.0
40.41523516753766,94.0
40.43124500461113,94.0
40.4472548416846,94.0
40.463264678758065,94.0
40.47927451583154,94.0
40.49528435290501,94.0
40.51129418997848,94.0
40.52730402705195,94.0
40.54331386412542,94.0
40.55932370119889,94.0
40.57533353827236,94.0
40.591343375345836,94.0
40.607353212419305,94.0
40.623363049492774,94.0
40.63937288656624,94.0
40.65538272363972,94.0
40.67139256071319,94.0
40.687402397786656,94.0
40.703412234860124,94.0
40.7194220719336,94.0
40.73543190900707,94.0
40.75144174608054,94.0
40.76745158315401,94.0
40.78346142022748,94.0
40.79947125730095,94.0
40.81548109437442,94.0
40.831490931447895,94.0
40.847500768521364,94.0
40.86351060559483,94.0
40.8795204426683,94.0
40.89553027974178,94.0
40.911540116815246,94.0
40.927549953888715,94.0
40.94355979096219,94.0
40.95956962803566,94.0
40.97557946510913,94.0
40.9915893021826,94.0
41.00759913925607,94.0
41.02360897632954,94.0
41.03961881340301,94.0
41.05562865047648,94.0
41.071638487549954,94.0
41.08764832462342,94.0
41.10365816169689,94.0
41.11966799877037,94.0
41.135677835843836,94.0
41.151687672917305,94.0
41.167697509990774,94.0
41.18370734706425,94.0
41.19971718413772,94.0
41.21572702121119,94.0
41.231736858284656,94.0
41.24774669535813,94.0
41.2637565324316,94.0
41.27976636950507,94.0
41.295776206578545,94.0
41.31178604365201,94.0
41.32779588072548,94.0
41.34380571779895,94.0
41.359815554872426,94.0
41.375825391945895,94.0
41.391835229019364,94.0
41.40784506609283,94.0
41.42385490316631,94.0
41.43986474023978,94.0
41.455874577313246,94.0
41.47188441438672,94.0
41.48789425146019,94.0
41.50390408853366,94.0
41.51991392560713,94.0
41.5359237626806,94.0
41.55193359975407,94.0
41.56794343682754,94.0
41.58395327390101,94.0
41.599963110974485,94.0
41.615972948047954,94.0
41.63198278512142,94.0
41.6479926221949,94.0
41.66400245926837,94.0
41.680012296341836,94.0
41.696022133415305,94.0
41.71203197048878,94.0
41.72804180756225,94.0
41.74405164463572,94.0
41.76006148170919,94.0
41.77607131878266,94.0
41.79208115585613,94.0
41.8080909929296,94.0
41.824100830003076,94.0
41.840110667076544,94.0
41.85612050415001,94.0
41.87213034122348,94.0
41.88814017829696,94.0
41.904150015370426,94.0
41.920159852443895,94.0
41.936169689517364,94.0
41.95217952659084,94.0
41.96818936366431,94.0
41.98419920073778,94.0
42.00020903781125,94.0
42.01621887488472,94.0
42.03222871195819,94.0
42.04823854903166,94.0
42.064248386105135,94.0
42.0802582231786,94.0
42.09626806025207,94.0
42.11227789732554,94.0
42.12828773439902,94.0
42.144297571472485,94.0
42.160307408545954,94.0
42.17631724561943,94.0
42.1923270826929,94.0
42.20833691976637,94.0
42.224346756839836,94.0
42.24035659391331,94.0
42.25636643098678,94.0
42.27237626806025,94.0
42.28838610513372,94.0
42.304395942207194,94.0
42.32040577928066,94.0
42.33641561635413,94.0
42.35242545342761,94.0
42.368435290501075,94.0
42.384445127574544,94.0
42.40045496464801,94.0
42.41646480172149,94.0
42.43247463879496,94.0
42.448484475868426,94.0
42.464494312941895,94.0
42.48050415001537,94.0
42.49651398708884,94.0
42.51252382416231,94.0
42.528533661235784,94.0
42.54454349830925,94.0
42.56055333538272,94.0
42.57656317245619,94.0
42.592573009529666,94.0
42.608582846603134,94.0
42.6245926836766,94.0
42.64060252075007,94.0
42.65661235782355,94.0
42.672622194897016,94.0
42.688632031970485,94.0
42.70464186904396,94.0
42.72065170611743,94.0
42.7366615431909,94.0
42.75267138026437,94.0
42.76868121733784,94.0
42.78469105441131,94.0
42.80070089148478,94.0
42.81671072855825,94.0
42.832720565631725,94.0
42.84873040270519,94.0
42.86474023977866,94.0
42.88075007685214,94.0
42.89675991392561,94.0
42.912769750999075,94.0
42.928779588072544,94.0
42.94478942514602,94.0
42.96079926221949,94.0
42.97680909929296,94.0
42.992818936366426,94.0
43.0088287734399,94.0
43.02483861051337,94.0
43.04084844758684,94.0
43.056858284660315,94.0
43.072868121733784,94.0
43.08887795880725,94.0
43.10488779588072,94.0
43.1208976329542,94.0
43.136907470027666,94.0
43.152917307101134,94.0
43.1689271441746,94.0
43.18493698124808,94.0
43.20094681832155,94.0
43.216956655395016,94.0
43.23296649246849,94.0
43.24897632954196,94.0
43.26498616661543,94.0
43.2809960036889,94.0
43.297005840762374,94.0
43.31301567783584,94.0
43.32902551490931,94.0
43.34503535198278,94.0
43.361045189056256,94.0
43.377055026129725,94.0
43.39306486320319,94.0
43.40907470027667,94.0
43.42508453735014,94.0
43.441094374423606,94.0
43.457104211497075,94.0
43.47311404857055,94.0
43.48912388564402,94.0
43.50513372271749,94.0
43.52114355979096,94.0
43.53715339686443,94.0
43.5531632339379,94.0
43.56917307101137,94.0
43.585182908084846,94.0
43.601192745158315,94.0
43.61720258223178,94.0
43.63321241930525,94.0
43.64922225637873,94.0
43.6652320934522,94.0
43.681241930525665,94.0
43.697251767599134,94.0
43.71326160467261,94.0
43.72927144174608,94.0
43.74528127881955,94.0
43.76129111589302,94.0
43.77730095296649,94.0
43.79331079003996,94.0
43.80932062711343,94.0
43.825330464186905,94.0
43.841340301260374,94.0
43.85735013833384,94.0
43.87335997540731,94.0
43.88936981248079,94.0
43.905379649554256,94.0
43.921389486627724,94.0
43.9373993237012,94.0
43.95340916077467,94.0
43.96941899784814,94.0
43.985428834921606,94.0
44.00143867199508,94.0
44.01744850906855,94.0
44.03345834614202,94.0
44.04946818321549,94.0
44.065478020288964,94.0
44.08148785736243,94.0
44.0974976944359,94.0
44.11350753150938,94.0
44.129517368582846,94.0
44.145527205656315,94.0
44.16153704272978,94.0
44.17754687980326,94.0
44.19355671687673,94.0
44.2095665539502,94.0
44.225576391023665,94.0
44.24158622809714,94.0
44.25759606517061,94.0
44.27360590224408,94.0
44.289615739317554,94.0
44.30562557639102,94.0
44.32163541346449,94.0
44.33764525053796,94.0
44.353655087611436,94.0
44.369664924684905,94.0
44.385674761758374,94.0
44.40168459883184,94.0
44.41769443590532,94.0
44.43370427297879,94.0
44.449714110052255,94.0
44.46572394712573,94.0
44.4817337841992,94.0
44.49774362127267,94.0
44.51375345834614,94.0
44.52976329541961,94.0
44.54577313249308,94.0
44.56178296956655,94.0
44.57779280664002,94.0
44.593802643713495,94.0
44.609812480786964,94.0
44.62582231786043,94.0
44.64183215493391,94.0
44.65784199200738,94.0
44.673851829080846,94.0
44.689861666154314,94.0
44.70587150322779,94.0
44.72188134030126,94.0
44.73789117737473,94.0
44.753901014448196,94.0
44.76991085152167,94.0
44.78592068859514,94.0
44.80193052566861,94.0
44.817940362742085,94.0
44.833950199815554,94.0
44.84996003688902,94.0
44.86596987396249,95.0
44.88197971103597,95.0
44.897989548109436,95.0
44.913999385182905,95.0
44.93000922225637,95.0
44.94601905932985,96.0
44.96202889640332,96.0
44.97803873347679,96.0
44.99404857055026,96.0
45.01005840762373,96.0
45.0260682446972,96.0
45.04207808177067,96.0
45.058087918844144,97.0
45.07409775591761,97.0
45.09010759299108,97.0
45.10611743006455,97.0
45.122127267138026,97.0
45.138137104211495,97.0
45.154146941284964,97.0
45.17015677835844,97.0
45.18616661543191,97.0
45.20217645250538,97.0
45.218186289578846,97.0
45.23419612665232,97.0
45.25020596372579,97.0
45.26621580079926,97.0
45.28222563787273,97.0
45.2982354749462,97.0
45.31424531201967,98.0
45.33025514909314,98.0
45.34626498616662,98.0
45.362274823240085,98.0
45.378284660313554,98.0
45.39429449738702,98.0
45.4103043344605,98.0
45.42631417153397,98.0
45.442324008607436,98.0
45.458333845680905,98.0
45.47434368275438,98.0
45.49035351982785,98.0
45.50636335690132,98.0
45.52237319397479,98.0
45.53838303104826,98.0
45.55439286812173,98.0
45.5704027051952,98.0
45.586412542268675,97.0
45.602422379342144,97.0
45.61843221641561,98.0
45.63444205348908,98.0
45.65045189056256,98.0
45.666461727636026,98.0
45.682471564709495,98.0
45.69848140178297,98.0
45.71449123885644,98.0
45.73050107592991,98.0
45.74651091300338,98.0
45.76252075007685,98.0
45.77853058715032,98.0
45.79454042422379,98.0
45.810550261297266,98.0
45.826560098370734,98.0
45.8425699354442,98.0
45.85857977251767,99.0
45.87458960959115,99.0
45.890599446664616,99.0
45.906609283738085,99.0
45.922619120811554,99.0
45.93862895788503,99.0
45.9546387949585,99.0
45.97064863203197,99.0
45.98665846910544,99.0
46.00266830617891,99.0
46.01867814325238,99.0
46.03468798032585,99.0
46.050697817399325,99.0
46.06670765447279,99.0
46.08271749154626,99.0
46.09872732861973,99.0
46.11473716569321,99.0
46.130747002766675,99.0
46.146756839840144,99.0
46.16276667691362,99.0
46.17877651398709,99.0
46.19478635106056,99.0
46.210796188134026,99.0
46.2268060252075,99.0
46.24281586228097,99.0
46.25882569935444,99.0
46.27483553642791,99.0
46.290845373501384,99.0
46.30685521057485,99.0
46.32286504764832,99.0
46.3388748847218,99.0
46.354884721795266,99.0
46.370894558868734,99.0
46.3869043959422,99.0
46.40291423301568,99.0
46.41892407008915,99.0
46.434933907162616,99.0
46.450943744236085,99.0
46.46695358130956,99.0
46.48296341838303,99.0
46.4989732554565,99.0
46.514983092529974,99.0
46.53099292960344,99.0
46.54700276667691,99.0
46.56301260375038,99.0
46.579022440823856,99.0
46.595032277897324,99.0
46.61104211497079,99.0
46.62705195204426,99.0
46.64306178911774,99.0
46.659071626191206,99.0
46.675081463264675,99.0
46.69109130033815,99.0
46.70710113741162,99.0
46.72311097448509,99.0
46.73912081155856,99.0
46.75513064863203,99.0
46.7711404857055,99.0
46.78715032277897,99.0
46.80316015985244,99.0
46.819169996925915,99.0
46.83517983399938,99.0
46.85118967107285,99.0
46.86719950814633,99.0
46.8832093452198,99.0
46.899219182293265,99.0
46.915229019366734,99.0
46.93123885644021,99.0
46.94724869351368,99.0
46.96325853058715,99.0
46.979268367660616,99.0
46.99527820473409,99.0
47.01128804180756,99.0
47.02729787888103,99.0
47.043307715954505,99.0
47.059317553027974,99.0
47.07532739010144,99.0
47.09133722717491,99.0
47.10734706424839,99.0
47.123356901321856,99.0
47.139366738395324,99.0
47.15537657546879,99.0
47.17138641254227,99.0
47.18739624961574,99.0
47.203406086689206,99.0
47.21941592376268,99.0
47.23542576083615,99.0
47.25143559790962,99.0
47.26744543498309,99.0
47.283455272056564,99.0
47.29946510913003,99.0
47.3154749462035,99.0
47.33148478327697,99.0
47.347494620350446,99.0
47.363504457423915,99.0
47.37951429449738,99.0
47.39552413157086,99.0
47.41153396864433,99.0
47.4275438057178,99.0
47.443553642791265,99.0
47.45956347986474,99.0
47.47557331693821,99.0
47.49158315401168,99.0
47.50759299108515,99.0
47.52360282815862,99.0
47.53961266523209,99.0
47.55562250230556,99.0
47.571632339379036,99.0
47.587642176452505,99.0
47.60365201352597,99.0
47.61966185059944,99.0
47.63567168767292,100.0
47.65168152474639,100.0
47.667691361819855,100.0
47.683701198893324,100.0
47.6997110359668,100.0
47.71572087304027,100.0
47.73173071011374,100.0
47.74774054718721,100.0
47.76375038426068,100.0
47.77976022133415,100.0
47.79577005840762,100.0
47.811779895481095,100.0
47.827789732554564,100.0
47.84379956962803,100.0
47.8598094067015,100.0
47.87581924377498,100.0
47.891829080848446,100.0
47.907838917921914,100.0
47.92384875499539,100.0
47.93985859206886,100.0
47.95586842914233,100.0
47.971878266215796,100.0
47.98788810328927,100.0
48.00389794036274,100.0
48.01990777743621,100.0
48.03591761450968,101.0
48.051927451583154,101.0
48.06793728865662,101.0
48.08394712573009,101.0
48.09995696280357,101.0
48.115966799877036,101.0
48.131976636950505,101.0
48.14798647402397,101.0
48.16399631109745,101.0
48.18000614817092,101.0
48.19601598524439,100.0
48.212025822317855,100.0
48.22803565939133,100.0
48.2440454964648,100.0
48.26005533353827,100.0
48.276065170611744,100.0
48.29207500768521,100.0
48.30808484475868,100.0
48.32409468183215,100.0
48.340104518905626,100.0
48.356114355979095,100.0
48.372124193052564,100.0
48.38813403012603,100.0
48.40414386719951,100.0
48.42015370427298,100.0
48.436163541346446,100.0
48.45217337841992,100.0
48.46818321549339,100.0
48.48419305256686,100.0
48.50020288964033,100.0
48.5162127267138,100.0
48.53222256378727,100.0
48.54823240086074,100.0
48.56424223793421,100.0
48.580252075007685,100.0
48.596261912081154,100.0
48.61227174915462,100.0
48.6282815862281,100.0
48.64429142330157,100.0
48.660301260375036,100.0
48.676311097448504,100.0
48.69232093452198,100.0
48.70833077159545,101.0
48.72434060866892,101.0
48.740350445742386,101.0
48.75636028281586,101.0
48.77237011988933,101.0
48.7883799569628,101.0
48.804389794036275,101.0
48.820399631109744,101.0
48.83640946818321,101.0
48.85241930525668,101.0
48.86842914233016,102.0
48.884438979403626,102.0
48.900448816477095,102.0
48.91645865355056,102.0
48.93246849062404,102.0
48.94847832769751,102.0
48.96448816477098,102.0
48.98049800184445,102.0
48.99650783891792,102.0
49.01251767599139,102.0
49.02852751306486,102.0
49.044537350138334,102.0
49.0605471872118,102.0
49.07655702428527,102.0
49.09256686135874,102.0
49.108576698432216,102.0
49.124586535505685,102.0
49.140596372579154,102.0
49.15660620965263,102.0
49.1726160467261,102.0
49.18862588379957,102.0
49.204635720873036,102.0
49.22064555794651,102.0
49.23665539501998,102.0
49.25266523209345,102.0
49.26867506916692,102.0
49.28468490624039,102.0
49.30069474331386,102.0
49.31670458038733,102.0
49.33271441746081,102.0
49.348724254534275,102.0
49.364734091607744,102.0
49.38074392868121,102.0
49.39675376575469,101.0
49.41276360282816,101.0
49.428773439901626,100.0
49.444783276975095,100.0
49.46079311404857,100.0
49.47680295112204,101.0
49.49281278819551,101.0
49.508822625268984,101.0
49.52483246234245,101.0
49.54084229941592,101.0
49.55685213648939,101.0
49.572861973562866,101.0
49.588871810636334,101.0
49.6048816477098,101.0
49.62089148478327,101.0
49.63690132185675,101.0
49.652911158930216,101.0
49.668920996003685,101.0
49.68493083307716,101.0
49.70094067015063,101.0
49.7169505072241,101.0
49.73296034429757,101.0
49.74897018137104,101.0
49.76498001844451,101.0
49.78098985551798,101.0
49.79699969259145,101.0
49.813009529664924,101.0
49.82901936673839,101.0
49.84502920381186,101.0
49.86103904088534,101.0
49.877048877958806,101.0
49.893058715032275,101.0
49.909068552105744,101.0
49.92507838917922,101.0
49.94108822625269,101.0
49.95709806332616,101.0
49.973107900399626,101.0
49.9891177374731,101.0
50.00512757454657,101.0
50.02113741162004,101.0
50.037147248693515,102.0
50.05315708576698,101.0
50.06916692284045,101.0
50.08517675991392,101.0
50.1011865969874,101.0
50.117196434060865,101.0
50.133206271134334,101.0
50.1492161082078,101.0
50.16522594528128,101.0
50.18123578235475,102.0
50.197245619428216,102.0
50.21325545650169,102.0
50.22926529357516,102.0
50.24527513064863,102.0
50.2612849677221,102.0
50.277294804795574,102.0
50.29330464186904,102.0
50.30931447894251,102.0
50.32532431601598,102.0
50.341334153089456,102.0
50.357343990162924,102.0
50.37335382723639,102.0
50.38936366430987,104.0
50.40537350138334,104.0
50.421383338456806,104.0
50.437393175530275,104.0
50.45340301260375,104.0
50.46941284967722,103.0
50.48542268675069,103.0
50.50143252382416,102.0
50.51744236089763,103.0
50.5334521979711,103.0
50.54946203504457,103.0
50.565471872118046,103.0
50.581481709191515,103.0
50.59749154626498,103.0
50.61350138333845,103.0
50.62951122041193,103.0
50.6455210574854,103.0
50.661530894558865,103.0
50.677540731632334,103.0
50.69355056870581,103.0
50.70956040577928,104.0
50.72557024285275,104.0
50.74158007992622,104.0
50.75758991699969,104.0
50.77359975407316,104.0
50.78960959114663,104.0
50.805619428220105,104.0
50.82162926529357,104.0
50.83763910236704,104.0
50.85364893944051,104.0
50.86965877651399,104.0
50.885668613587455,104.0
50.901678450660924,104.0
50.9176882877344,104.0
50.93369812480787,104.0
50.94970796188134,104.0
50.965717798954806,104.0
50.98172763602828,104.0
50.99773747310175,104.0
51.01374731017522,104.0
51.02975714724869,105.0
51.045766984322164,105.0
51.06177682139563,105.0
51.0777866584691,105.0
51.09379649554258,105.0
51.109806332616046,105.0
51.125816169689514,105.0
51.14182600676298,105.0
51.15783584383646,105.0
51.17384568090993,105.0
51.189855517983396,105.0
51.205865355056865,105.0
51.22187519213034,105.0
51.23788502920381,105.0
51.25389486627728,105.0
51.269904703350754,105.0
51.28591454042422,105.0
51.30192437749769,105.0
51.31793421457116,105.0
51.333944051644636,105.0
51.349953888718105,105.0
51.36596372579157,105.0
51.38197356286504,105.0
51.39798339993852,105.0
51.41399323701199,104.0
51.430003074085455,104.0
51.44601291115893,103.0
51.4620227482324,103.0
51.47803258530587,103.0
51.49404242237934,103.0
51.51005225945281,103.0
51.52606209652628,103.0
51.54207193359975,103.0
51.55808177067322,103.0
51.574091607746695,103.0
51.590101444820164,103.0
51.60611128189363,103.0
51.62212111896711,103.0
51.63813095604058,103.0
51.654140793114045,103.0
51.670150630187514,103.0
51.68616046726099,103.0
51.70217030433446,103.0
51.71818014140793,103.0
51.734189978481396,104.0
51.75019981555487,103.0
51.76620965262834,103.0
51.78221948970181,103.0
51.798229326775285,103.0
51.814239163848754,102.0
51.83024900092222,102.0
51.84625883799569,102.0
51.86226867506917,102.0
51.878278512142636,102.0
51.894288349216104,102.0
51.91029818628957,102.0
51.92630802336305,102.0
51.94231786043652,102.0
51.958327697509986,102.0
51.97433753458346,103.0
51.99034737165693,103.0
52.0063572087304,103.0
52.02236704580387,103.0
52.038376882877344,103.0
52.05438671995081,103.0
52.07039655702428,103.0
52.08640639409775,103.0
52.102416231171226,103.0
52.118426068244695,103.0
52.13443590531816,103.0
52.15044574239164,103.0
52.16645557946511,103.0
52.18246541653858,103.0
52.198475253612045,103.0
52.21448509068552,103.0
52.23049492775899,103.0
52.24650476483246,103.0
52.262514601905934,103.0
52.2785244389794,103.0
52.29453427605287,103.0
52.31054411312634,103.0
52.326553950199816,103.0
52.342563787273285,103.0
52.358573624346754,103.0
52.37458346142022,103.0
52.3905932984937,103.0
52.40660313556717,103.0
52.422612972640636,103.0
52.43862280971411,103.0
52.45463264678758,103.0
52.47064248386105,103.0
52.48665232093452,103.0
52.50266215800799,103.0
52.51867199508146,103.0
52.53468183215493,103.0
52.5506916692284,103.0
52.566701506301875,103.0
52.582711343375344,103.0
52.59872118044881,103.0
52.61473101752229,103.0
52.63074085459576,103.0
52.646750691669226,103.0
52.662760528742695,103.0
52.67877036581617,104.0
52.69478020288964,104.0
52.71079003996311,104.0
52.726799877036576,104.0
52.74280971411005,104.0
52.75881955118352,104.0
52.77482938825699,104.0
52.790839225330465,104.0
52.806849062403934,104.0
52.8228588994774,103.0
52.83886873655087,103.0
52.85487857362435,103.0
52.870888410697816,103.0
52.886898247771285,103.0
52.90290808484475,99.0
52.91891792191823,99.0
52.9349277589917,98.0
52.95093759606517,99.0
52.96694743313864,98.0
52.98295727021211,98.0
52.99896710728558,98.0
53.01497694435905,98.0
53.030986781432524,98.0
53.04699661850599,98.0
53.06300645557946,98.0
53.07901629265293,98.0
53.095026129726406,98.0
53.111035966799875,98.0
53.127045803873344,98.0
53.14305564094682,98.0
53.15906547802029,98.0
53.17507531509376,98.0
53.191085152167226,98.0
53.2070949892407,98.0
53.22310482631417,98.0
53.23911466338764,98.0
53.25512450046111,98.0
53.27113433753458,98.0
53.28714417460805,98.0
53.30315401168152,97.0
53.319163848755,97.0
53.335173685828465,98.0
53.351183522901934,97.0
53.3671933599754,97.0
53.38320319704888,97.0
53.39921303412235,97.0
53.415222871195816,97.0
53.431232708269285,97.0
53.44724254534276,97.0
53.46325238241623,97.0
53.4792622194897,97.0
53.495272056563174,97.0
53.51128189363664,97.0
53.52729173071011,97.0
53.54330156778358,97.0
53.559311404857056,97.0
53.575321241930524,98.0
53.59133107900399,98.0
53.60734091607746,97.0
53.62335075315094,97.0
53.639360590224406,97.0
53.655370427297875,97.0
